origin_index,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,prep_Geography_0,prep_Geography_1,prep_Gender_0,prep_Gender_1,prep_Age,prep_Balance,prep_CreditScore,prep_EstimatedSalary,prep_HasCrCard,prep_IsActiveMember,prep_NumOfProducts,prep_Tenure,TCR-prob_0,TCR-prob_1,TCR-pred_Exited,Exited,result_key
1270,91,15757535,Heap,647,Spain,Female,44,5,0.0,3,1,1,174205.22,0,1,0,1,44.0,0.0,647.0,174205.22,1.0,1.0,3.0,5.0,0.20099928441208703,0.799000715587913,1,1,20241203-161226
1271,8163,15647333,Fleming,621,France,Male,27,4,137003.68,1,1,0,21254.06,1,0,1,0,27.0,137003.68,621.0,21254.06,1.0,0.0,1.0,4.0,0.9221303300722519,0.07786966992774819,0,0,20241203-161226
1272,221,15725311,Hay,726,France,Female,31,9,114722.05,2,1,1,98178.57,1,0,0,1,31.0,114722.05,726.0,98178.57,1.0,1.0,2.0,9.0,0.9529028078166388,0.04709719218336119,0,0,20241203-161226
1273,5151,15614716,Okwudilichukwu,515,France,Female,37,0,196853.62,1,1,1,132770.11,1,0,0,1,37.0,196853.62,515.0,132770.11,1.0,1.0,1.0,0.0,0.9059726782806603,0.09402732171933975,0,0,20241203-161226
1274,7436,15647898,Russell,610,Spain,Female,50,5,130554.51,3,1,0,184758.17,0,1,0,1,50.0,130554.51,610.0,184758.17,1.0,0.0,3.0,5.0,0.015126077398696758,0.9848739226013032,1,1,20241203-161226
1275,2012,15726267,Paterson,570,France,Male,32,9,117337.54,2,0,1,62810.91,1,0,1,0,32.0,117337.54,570.0,62810.91,0.0,1.0,2.0,9.0,0.9631484136015237,0.03685158639847625,0,0,20241203-161226
1276,98,15693683,Yuille,814,Germany,Male,29,8,97086.4,2,1,1,197276.13,1,1,1,0,29.0,97086.4,814.0,197276.13,1.0,1.0,2.0,8.0,0.9796967881511721,0.02030321184882787,0,0,20241203-161226
1277,7105,15590434,Alexander,577,Spain,Male,41,4,89015.61,1,0,1,135227.23,0,1,1,0,41.0,89015.61,577.0,135227.23,0.0,1.0,1.0,4.0,0.9006035802769327,0.09939641972306733,0,0,20241203-161226
1278,7817,15629128,Mamelu,774,Germany,Male,42,2,132193.94,2,1,1,162865.52,1,1,1,0,42.0,132193.94,774.0,162865.52,1.0,1.0,2.0,2.0,0.9127436789030169,0.08725632109698311,0,0,20241203-161226
1279,1726,15574879,Wright,631,Germany,Female,37,2,121801.72,2,0,1,23146.62,1,1,0,1,37.0,121801.72,631.0,23146.62,0.0,1.0,2.0,2.0,0.8913826335584094,0.10861736644159058,0,0,20241203-161226
1280,4813,15601172,Nelson,672,France,Male,31,6,91125.75,1,1,0,177295.92,1,0,1,0,31.0,91125.75,672.0,177295.92,1.0,0.0,1.0,6.0,0.922034874040627,0.07796512595937302,0,0,20241203-161226
1281,9935,15774586,West,692,Germany,Female,43,10,118588.83,1,1,1,161241.65,1,1,0,1,43.0,118588.83,692.0,161241.65,1.0,1.0,1.0,10.0,0.5292579174302232,0.4707420825697768,0,1,20241203-161226
1282,9845,15588456,Hsieh,658,France,Female,40,5,143566.12,1,1,1,189607.71,1,0,0,1,40.0,143566.12,658.0,189607.71,1.0,1.0,1.0,5.0,0.8841544494512247,0.1158455505487753,0,0,20241203-161226
1283,9083,15753161,Dickson,768,France,Female,36,5,180169.44,2,1,0,17348.56,1,0,0,1,36.0,180169.44,768.0,17348.56,1.0,0.0,2.0,5.0,0.8071974234288708,0.19280257657112915,0,0,20241203-161226
1284,4369,15621116,Fang,648,Germany,Male,33,5,138664.24,1,1,0,29076.27,1,1,1,0,33.0,138664.24,648.0,29076.27,1.0,0.0,1.0,5.0,0.7598775320202791,0.2401224679797209,0,0,20241203-161226
1285,749,15813034,Martin,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0,1,1,0,38.0,62276.99,727.0,59280.79,1.0,1.0,1.0,2.0,0.8348491604084807,0.1651508395915193,0,0,20241203-161226
1286,9592,15649211,Fokina,708,Spain,Male,40,8,83015.71,1,1,0,101089.76,0,1,1,0,40.0,83015.71,708.0,101089.76,1.0,0.0,1.0,8.0,0.873795849323668,0.12620415067633195,0,0,20241203-161226
1287,630,15692463,Rahman,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0,1,0,1,28.0,142253.65,799.0,45042.56,1.0,0.0,1.0,3.0,0.8752815245378622,0.12471847546213777,0,0,20241203-161226
1288,6983,15685096,Trevisani,753,France,Female,50,4,0.0,2,1,1,861.4,1,0,0,1,50.0,0.0,753.0,861.4,1.0,1.0,2.0,4.0,0.9020053759348359,0.09799462406516413,0,0,20241203-161226
1289,3593,15628886,Matlock,677,Spain,Male,56,5,123959.97,1,1,1,60590.72,0,1,1,0,56.0,123959.97,677.0,60590.72,1.0,1.0,1.0,5.0,0.7809977487733699,0.21900225122663006,0,1,20241203-161226
1290,3185,15631070,Gerasimova,667,Germany,Male,55,9,154393.43,1,1,1,137674.96,1,1,1,0,55.0,154393.43,667.0,137674.96,1.0,1.0,1.0,9.0,0.6839894883597573,0.3160105116402428,0,1,20241203-161226
1291,2575,15688691,Lei,665,Germany,Female,51,9,110610.41,2,0,1,1112.76,1,1,0,1,51.0,110610.41,665.0,1112.76,0.0,1.0,2.0,9.0,0.7634348761197737,0.23656512388022635,0,1,20241203-161226
1292,4146,15729018,Alexander,666,France,Female,33,2,147229.65,1,1,1,56410.17,1,0,0,1,33.0,147229.65,666.0,56410.17,1.0,1.0,1.0,2.0,0.9291458138775204,0.07085418612247965,0,0,20241203-161226
1293,1055,15743016,MacDonald,602,Spain,Female,22,7,141604.76,1,1,0,30379.6,0,1,0,1,22.0,141604.76,602.0,30379.6,1.0,0.0,1.0,7.0,0.8688469815395014,0.13115301846049862,0,0,20241203-161226
1294,7501,15652289,Williams,694,France,Male,47,4,0.0,2,1,0,197528.62,1,0,1,0,47.0,0.0,694.0,197528.62,1.0,0.0,2.0,4.0,0.9107510370871079,0.08924896291289208,0,0,20241203-161226
1295,6829,15806134,Storey,707,Germany,Male,34,9,162691.16,2,1,0,94912.78,1,1,1,0,34.0,162691.16,707.0,94912.78,1.0,0.0,2.0,9.0,0.9461769639163572,0.05382303608364284,0,0,20241203-161226
1296,964,15731815,Nepean,529,Spain,Male,63,4,96134.11,3,1,0,108732.96,0,1,1,0,63.0,96134.11,529.0,108732.96,1.0,0.0,3.0,4.0,0.0076997671377022625,0.9923002328622977,1,1,20241203-161226
1297,7843,15702416,Cecil,734,France,Male,43,7,107805.67,1,0,0,182505.68,1,0,1,0,43.0,107805.67,734.0,182505.68,0.0,0.0,1.0,7.0,0.6272733953344115,0.3727266046655885,0,0,20241203-161226
1298,415,15810432,Moseley,795,Spain,Male,35,8,0.0,2,1,0,167155.36,0,1,1,0,35.0,0.0,795.0,167155.36,1.0,0.0,2.0,8.0,0.981470353984487,0.018529646015512945,0,0,20241203-161226
1299,1442,15688713,McCall,627,Spain,Male,44,6,0.0,1,1,1,114469.55,0,1,1,0,44.0,0.0,627.0,114469.55,1.0,1.0,1.0,6.0,0.7127649640161291,0.28723503598387085,0,0,20241203-161226
1300,7638,15604196,Simpson,766,France,Male,32,6,185714.28,1,1,1,102502.5,1,0,1,0,32.0,185714.28,766.0,102502.5,1.0,1.0,1.0,6.0,0.8878949095214287,0.11210509047857127,0,0,20241203-161226
1301,688,15579334,Watkins,769,Germany,Female,45,5,126674.81,1,1,0,124118.71,1,1,0,1,45.0,126674.81,769.0,124118.71,1.0,0.0,1.0,5.0,0.2715410410695923,0.7284589589304077,1,1,20241203-161226
1302,7155,15659100,Lane,605,France,Male,33,9,128152.82,1,0,0,147822.81,1,0,1,0,33.0,128152.82,605.0,147822.81,0.0,0.0,1.0,9.0,0.9321767289453429,0.06782327105465713,0,0,20241203-161226
1303,3202,15637593,Greco,722,France,Male,20,6,0.0,2,1,0,195486.28,1,0,1,0,20.0,0.0,722.0,195486.28,1.0,0.0,2.0,6.0,0.9817360610421307,0.01826393895786921,0,0,20241203-161226
1304,4470,15692443,Piccio,612,Spain,Male,33,5,69478.57,1,1,0,8973.67,0,1,1,0,33.0,69478.57,612.0,8973.67,1.0,0.0,1.0,5.0,0.899425853039035,0.10057414696096499,0,1,20241203-161226
1305,6502,15761364,Nkemjika,679,France,Male,30,9,0.0,2,1,0,157871.55,1,0,1,0,30.0,0.0,679.0,157871.55,1.0,0.0,2.0,9.0,0.9850266151162029,0.014973384883797044,0,0,20241203-161226
1306,9406,15807900,Chineze,575,France,Male,36,7,0.0,1,1,1,55868.97,1,0,1,0,36.0,0.0,575.0,55868.97,1.0,1.0,1.0,7.0,0.8908011612778207,0.10919883872217928,0,1,20241203-161226
1307,1491,15761976,Su,797,Spain,Female,31,8,0.0,2,1,0,117916.63,0,1,0,1,31.0,0.0,797.0,117916.63,1.0,0.0,2.0,8.0,0.971856389969137,0.028143610030863006,0,0,20241203-161226
1308,2474,15679249,Chou,351,Germany,Female,57,4,163146.46,1,1,0,169621.69,1,1,0,1,57.0,163146.46,351.0,169621.69,1.0,0.0,1.0,4.0,0.0478038867359597,0.9521961132640403,1,1,20241203-161226
1309,5436,15808283,Kelly,647,France,Female,33,4,0.0,1,1,0,152323.04,1,0,0,1,33.0,0.0,647.0,152323.04,1.0,0.0,1.0,4.0,0.7807391127247899,0.21926088727521012,0,0,20241203-161226
1310,1918,15699772,Barclay,428,Germany,Female,40,3,129248.11,2,1,0,72876.43,1,1,0,1,40.0,129248.11,428.0,72876.43,1.0,0.0,2.0,3.0,0.7763536849424251,0.22364631505757487,0,1,20241203-161226
1311,687,15801277,Maccallum,715,France,Female,31,2,112212.14,2,1,1,181600.72,1,0,0,1,31.0,112212.14,715.0,181600.72,1.0,1.0,2.0,2.0,0.9586555174918171,0.04134448250818295,0,0,20241203-161226
1312,2857,15813067,Williams,432,Germany,Female,45,3,110219.14,1,1,0,43046.7,1,1,0,1,45.0,110219.14,432.0,43046.7,1.0,0.0,1.0,3.0,0.21295152063357292,0.7870484793664271,1,1,20241203-161226
1313,4944,15615322,Jamieson,528,Spain,Male,43,7,97473.87,2,1,1,159823.16,0,1,1,0,43.0,97473.87,528.0,159823.16,1.0,1.0,2.0,7.0,0.9067610278131114,0.09323897218688856,0,0,20241203-161226
1314,2228,15744368,Sun,633,Spain,Male,58,6,98308.51,1,1,1,132034.13,0,1,1,0,58.0,98308.51,633.0,132034.13,1.0,1.0,1.0,6.0,0.8332167997532703,0.16678320024672966,0,0,20241203-161226
1315,7403,15632010,Chia,647,Spain,Male,33,7,121260.19,2,1,0,77216.48,0,1,1,0,33.0,121260.19,647.0,77216.48,1.0,0.0,2.0,7.0,0.9518746167213078,0.04812538327869218,0,0,20241203-161226
1316,7471,15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,1,1,122141.13,1,1,0,1,47.0,99219.47,850.0,122141.13,1.0,1.0,2.0,4.0,0.7893785393551789,0.2106214606448211,0,0,20241203-161226
1317,2226,15774098,Grant,701,Germany,Male,38,3,125385.49,2,0,1,52044.66,1,1,1,0,38.0,125385.49,701.0,52044.66,0.0,1.0,2.0,3.0,0.9152441017957026,0.08475589820429737,0,0,20241203-161226
1318,4875,15764537,Dominguez,703,France,Male,43,8,0.0,2,1,0,9704.66,1,0,1,0,43.0,0.0,703.0,9704.66,1.0,0.0,2.0,8.0,0.957004699921229,0.042995300078771,0,0,20241203-161226
1319,5768,15573284,Olisanugo,579,France,Female,45,2,0.0,2,0,0,11514.39,1,0,0,1,45.0,0.0,579.0,11514.39,0.0,0.0,2.0,2.0,0.8689510211665226,0.13104897883347746,0,0,20241203-161226
1320,8241,15708504,Wong,790,Germany,Male,50,8,121438.58,1,1,1,176471.78,1,1,1,0,50.0,121438.58,790.0,176471.78,1.0,1.0,1.0,8.0,0.4237429730340243,0.5762570269659757,1,1,20241203-161226
1321,4784,15729224,Jennings,710,France,Female,37,5,0.0,2,1,0,115403.31,1,0,0,1,37.0,0.0,710.0,115403.31,1.0,0.0,2.0,5.0,0.9651972278263958,0.034802772173604224,0,0,20241203-161226
1322,2736,15791131,Chimaijem,551,Germany,Female,30,2,143340.44,1,1,0,145796.49,1,1,0,1,30.0,143340.44,551.0,145796.49,1.0,0.0,1.0,2.0,0.7401947233580419,0.259805276641958,0,0,20241203-161226
1323,7223,15694237,McEwan,744,Spain,Male,39,4,95161.75,1,1,0,19409.77,0,1,1,0,39.0,95161.75,744.0,19409.77,1.0,0.0,1.0,4.0,0.8467982673803041,0.15320173261969597,0,0,20241203-161226
1324,6351,15799600,Coles,640,Germany,Male,48,1,111599.32,1,0,1,135995.58,1,1,1,0,48.0,111599.32,640.0,135995.58,0.0,1.0,1.0,1.0,0.3435163786535276,0.6564836213464724,1,0,20241203-161226
1325,2739,15662098,Palmer,650,Spain,Male,41,3,128808.65,3,0,0,113677.53,0,1,1,0,41.0,128808.65,650.0,113677.53,0.0,0.0,3.0,3.0,0.05183608006632667,0.9481639199336733,1,1,20241203-161226
1326,5681,15803947,Teng,757,Germany,Female,30,6,161378.02,1,0,0,71926.28,1,1,0,1,30.0,161378.02,757.0,71926.28,0.0,0.0,1.0,6.0,0.728093197593195,0.2719068024068049,0,1,20241203-161226
1327,2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,1,1,0,1,72.0,124978.19,597.0,7144.46,1.0,1.0,2.0,6.0,0.8822756601803848,0.1177243398196152,0,0,20241203-161226
1328,8620,15661830,Lucciano,750,Spain,Female,36,6,0.0,2,1,1,59816.41,0,1,0,1,36.0,0.0,750.0,59816.41,1.0,1.0,2.0,6.0,0.9666131080527685,0.03338689194723149,0,0,20241203-161226
1329,4700,15748597,Chester,844,Spain,Male,56,5,99529.7,1,0,1,157230.06,0,1,1,0,56.0,99529.7,844.0,157230.06,0.0,1.0,1.0,5.0,0.8051248338279189,0.19487516617208117,0,1,20241203-161226
1330,6316,15687421,Highland,559,Spain,Male,67,9,125919.35,1,1,0,175910.95,0,1,1,0,67.0,125919.35,559.0,175910.95,1.0,0.0,1.0,9.0,0.3460859537701101,0.6539140462298899,1,1,20241203-161226
1331,7927,15732644,Evans,567,Spain,Female,54,5,92316.31,2,1,0,158590.66,0,1,0,1,54.0,92316.31,567.0,158590.66,1.0,0.0,2.0,5.0,0.29355903966477404,0.706440960335226,1,1,20241203-161226
1332,3821,15763148,Stanley,576,France,Male,39,9,84719.98,1,0,0,191063.36,1,0,1,0,39.0,84719.98,576.0,191063.36,0.0,0.0,1.0,9.0,0.8417923101368489,0.15820768986315117,0,0,20241203-161226
1333,5046,15744691,Tsai,755,France,Female,29,3,0.0,3,1,0,4733.94,1,0,0,1,29.0,0.0,755.0,4733.94,1.0,0.0,3.0,3.0,0.477994580621519,0.522005419378481,1,0,20241203-161226
1334,5304,15645766,Kosisochukwu,634,Spain,Male,25,9,0.0,2,1,1,8227.91,0,1,1,0,25.0,0.0,634.0,8227.91,1.0,1.0,2.0,9.0,0.9920467211713353,0.007953278828664732,0,0,20241203-161226
1335,7514,15632275,Trevisano,718,France,Male,29,2,0.0,1,1,0,126336.72,1,0,1,0,29.0,0.0,718.0,126336.72,1.0,0.0,1.0,2.0,0.8643126209080256,0.1356873790919744,0,0,20241203-161226
1336,828,15666633,Huang,758,Spain,Male,56,1,0.0,2,1,1,10643.38,0,1,1,0,56.0,0.0,758.0,10643.38,1.0,1.0,2.0,1.0,0.9154133385328047,0.08458666146719535,0,0,20241203-161226
1337,2674,15574910,Ferguson,601,France,Male,50,2,115625.07,1,1,0,185855.21,1,0,1,0,50.0,115625.07,601.0,185855.21,1.0,0.0,1.0,2.0,0.28926013642706483,0.7107398635729352,1,0,20241203-161226
1338,2352,15678284,Pai,651,France,Male,35,7,74623.5,3,1,0,129451.29,1,0,1,0,35.0,74623.5,651.0,129451.29,1.0,0.0,3.0,7.0,0.23179115114526094,0.7682088488547391,1,1,20241203-161226
1339,3860,15694450,Bianchi,677,France,Male,42,5,99580.13,1,1,0,21007.96,1,0,1,0,42.0,99580.13,677.0,21007.96,1.0,0.0,1.0,5.0,0.7170932954917537,0.28290670450824634,0,0,20241203-161226
1340,3433,15778219,Izmailov,790,France,Male,26,5,0.0,1,1,0,20510.79,1,0,1,0,26.0,0.0,790.0,20510.79,1.0,0.0,1.0,5.0,0.8349207149413976,0.16507928505860237,0,0,20241203-161226
1341,2819,15806837,Nnaife,669,France,Male,37,4,0.0,1,1,0,132540.33,1,0,1,0,37.0,0.0,669.0,132540.33,1.0,0.0,1.0,4.0,0.8167933958675844,0.18320660413241566,0,0,20241203-161226
1342,453,15710825,Ch'en,592,Spain,Male,31,7,110071.1,1,0,0,43921.36,0,1,1,0,31.0,110071.1,592.0,43921.36,0.0,0.0,1.0,7.0,0.9237837430721921,0.07621625692780787,0,0,20241203-161226
1343,789,15600739,Galkin,562,Spain,Female,35,0,0.0,2,1,0,119899.52,0,1,0,1,35.0,0.0,562.0,119899.52,1.0,0.0,2.0,0.0,0.9547301850440935,0.04526981495590658,0,0,20241203-161226
1344,3940,15654611,Parry,736,Germany,Female,25,9,81732.88,2,1,0,136497.28,1,1,0,1,25.0,81732.88,736.0,136497.28,1.0,0.0,2.0,9.0,0.929462037236656,0.07053796276334405,0,0,20241203-161226
1345,4357,15693326,Whitehouse,641,France,Female,42,7,125437.14,2,0,0,164128.58,1,0,0,1,42.0,125437.14,641.0,164128.58,0.0,0.0,2.0,7.0,0.7847267485631078,0.21527325143689224,0,0,20241203-161226
1346,2515,15598175,Toscani,592,Germany,Female,26,4,105082.07,2,1,0,132801.57,1,1,0,1,26.0,105082.07,592.0,132801.57,1.0,0.0,2.0,4.0,0.907391328939975,0.09260867106002504,0,0,20241203-161226
1347,5852,15722053,Oguejiofor,576,Spain,Male,33,3,0.0,2,0,1,190112.05,0,1,1,0,33.0,0.0,576.0,190112.05,0.0,1.0,2.0,3.0,0.9787536769372555,0.021246323062744567,0,0,20241203-161226
1348,2755,15579647,Oluchukwu,682,France,Male,42,0,0.0,1,1,1,160828.98,1,0,1,0,42.0,0.0,682.0,160828.98,1.0,1.0,1.0,0.0,0.7846266124696668,0.21537338753033317,0,0,20241203-161226
1349,9018,15690330,Efimov,830,Germany,Female,40,8,77701.64,1,0,1,19512.38,1,1,0,1,40.0,77701.64,830.0,19512.38,0.0,1.0,1.0,8.0,0.7465256217566547,0.25347437824334534,0,0,20241203-161226
1350,5779,15640377,Goloubev,526,France,Female,36,0,0.0,2,1,0,97767.63,1,0,0,1,36.0,0.0,526.0,97767.63,1.0,0.0,2.0,0.0,0.9746464715445223,0.02535352845547767,0,0,20241203-161226
1351,7657,15575146,Jamieson,492,Germany,Male,51,8,117808.74,2,1,1,67311.12,1,1,1,0,51.0,117808.74,492.0,67311.12,1.0,1.0,2.0,8.0,0.7479912958380908,0.2520087041619092,0,0,20241203-161226
1352,7504,15652048,Thompson,563,Germany,Male,44,7,105007.31,2,1,1,197812.16,1,1,1,0,44.0,105007.31,563.0,197812.16,1.0,1.0,2.0,7.0,0.8634137071108732,0.13658629288912685,0,0,20241203-161226
1353,4562,15638028,Ifeanyichukwu,562,Germany,Male,31,4,127237.25,2,0,1,143317.42,1,1,1,0,31.0,127237.25,562.0,143317.42,0.0,1.0,2.0,4.0,0.9520882594008674,0.04791174059913259,0,0,20241203-161226
1354,9668,15696054,Tychonoff,596,France,Male,37,2,0.0,1,0,1,121175.86,1,0,1,0,37.0,0.0,596.0,121175.86,0.0,1.0,1.0,2.0,0.8759565521279526,0.12404344787204731,0,0,20241203-161226
1355,156,15679145,Chou,706,Spain,Male,57,7,0.0,1,1,0,17941.16,0,1,1,0,57.0,0.0,706.0,17941.16,1.0,0.0,1.0,7.0,0.0894201678069999,0.9105798321930001,1,1,20241203-161226
1356,3394,15600626,Bradley,710,France,Male,30,6,0.0,2,1,1,8991.17,1,0,1,0,30.0,0.0,710.0,8991.17,1.0,1.0,2.0,6.0,0.992312595017143,0.007687404982857029,0,0,20241203-161226
1357,8842,15718769,Fallaci,557,Spain,Male,36,1,113110.26,1,1,0,98413.1,0,1,1,0,36.0,113110.26,557.0,98413.1,1.0,0.0,1.0,1.0,0.8568105606844791,0.14318943931552092,0,0,20241203-161226
1358,9581,15778838,Warren,783,France,Male,38,9,114135.17,1,1,0,153269.98,1,0,1,0,38.0,114135.17,783.0,153269.98,1.0,0.0,1.0,9.0,0.8962335727857975,0.10376642721420248,0,0,20241203-161226
1359,7028,15748552,Sal,464,Germany,Male,37,4,155994.15,1,0,0,143665.44,1,1,1,0,37.0,155994.15,464.0,143665.44,0.0,0.0,1.0,4.0,0.7836001446936817,0.21639985530631836,0,0,20241203-161226
1360,1895,15783398,Rizzo,535,Spain,Female,49,7,115309.75,1,1,0,111421.77,0,1,0,1,49.0,115309.75,535.0,111421.77,1.0,0.0,1.0,7.0,0.3818187156591305,0.6181812843408695,1,0,20241203-161226
1361,6309,15766427,Shaw,565,Germany,Male,52,5,97720.35,2,1,0,175070.94,1,1,1,0,52.0,97720.35,565.0,175070.94,1.0,0.0,2.0,5.0,0.4249214743367281,0.5750785256632719,1,1,20241203-161226
1362,5132,15707479,Fan,664,France,Male,40,7,125608.72,1,1,0,122073.48,1,0,1,0,40.0,125608.72,664.0,122073.48,1.0,0.0,1.0,7.0,0.8818674556084898,0.11813254439151023,0,0,20241203-161226
1363,2589,15663885,Blinova,741,France,Male,32,5,0.0,1,1,1,64839.23,1,0,1,0,32.0,0.0,741.0,64839.23,1.0,1.0,1.0,5.0,0.9107638174525094,0.08923618254749052,0,0,20241203-161226
1364,7693,15807889,Wood,634,Germany,Male,74,5,108891.7,1,1,0,10078.02,1,1,1,0,74.0,108891.7,634.0,10078.02,1.0,0.0,1.0,5.0,0.20917057926745086,0.7908294207325491,1,0,20241203-161226
1365,9308,15680405,P'eng,685,France,Male,40,2,168001.34,2,1,1,167400.29,1,0,1,0,40.0,168001.34,685.0,167400.29,1.0,1.0,2.0,2.0,0.9513681750452062,0.04863182495479379,0,0,20241203-161226
1366,3441,15745605,Trevisan,722,France,Female,47,2,88011.4,1,1,1,90655.94,1,0,0,1,47.0,88011.4,722.0,90655.94,1.0,1.0,1.0,2.0,0.6089373916723201,0.3910626083276799,0,1,20241203-161226
1367,9822,15629793,Banks,652,Spain,Male,28,8,156823.7,2,1,0,198251.52,0,1,1,0,28.0,156823.7,652.0,198251.52,1.0,0.0,2.0,8.0,0.9703160868594196,0.02968391314058035,0,0,20241203-161226
1368,4769,15698528,Napolitani,599,Spain,Female,31,3,0.0,1,1,1,130086.47,0,1,0,1,31.0,0.0,599.0,130086.47,1.0,1.0,1.0,3.0,0.8377319952250537,0.16226800477494624,0,1,20241203-161226
1369,8089,15815656,Hopkins,541,Germany,Female,39,9,100116.67,1,1,1,199808.1,1,1,0,1,39.0,100116.67,541.0,199808.1,1.0,1.0,1.0,9.0,0.6939789810902068,0.3060210189097931,0,1,20241203-161226
1370,8031,15578141,Chien,592,Spain,Male,38,3,0.0,1,1,1,12905.89,0,1,1,0,38.0,0.0,592.0,12905.89,1.0,1.0,1.0,3.0,0.7611432520888259,0.2388567479111741,0,1,20241203-161226
1371,9762,15736778,Adams,807,Germany,Female,60,1,72948.58,2,1,1,17355.36,1,1,0,1,60.0,72948.58,807.0,17355.36,1.0,1.0,2.0,1.0,0.6518680310923843,0.3481319689076156,0,0,20241203-161226
1372,7467,15586174,Brodney,700,Germany,Female,30,4,116377.48,1,1,1,134417.31,1,1,0,1,30.0,116377.48,700.0,134417.31,1.0,1.0,1.0,4.0,0.8505636138491907,0.1494363861508093,0,0,20241203-161226
1373,9716,15762573,Bednall,680,Spain,Female,34,7,0.0,2,1,0,98949.85,0,1,0,1,34.0,0.0,680.0,98949.85,1.0,0.0,2.0,7.0,0.9698733429282171,0.030126657071782827,0,0,20241203-161226
1374,1737,15663489,Onio,633,Germany,Female,29,0,138577.34,1,1,0,193362.99,1,1,0,1,29.0,138577.34,633.0,193362.99,1.0,0.0,1.0,0.0,0.7200643900160992,0.2799356099839007,0,0,20241203-161226
1375,3857,15653306,Ermakova,679,Germany,Female,32,0,88335.05,1,0,0,159584.81,1,1,0,1,32.0,88335.05,679.0,159584.81,0.0,0.0,1.0,0.0,0.8005272713288987,0.1994727286711013,0,0,20241203-161226
1376,7404,15779492,Trevisano,796,Spain,Male,56,6,94231.13,1,0,0,121164.6,0,1,1,0,56.0,94231.13,796.0,121164.6,0.0,0.0,1.0,6.0,0.2292501836304366,0.7707498163695634,1,1,20241203-161226
1377,4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0,1,1,0,34.0,199229.14,850.0,68106.29,0.0,0.0,1.0,8.0,0.5885388931088842,0.41146110689111587,0,0,20241203-161226
1378,4438,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1,0,0,1,24.0,0.0,736.0,109355.73,1.0,0.0,2.0,0.0,0.9800804423931655,0.01991955760683446,0,1,20241203-161226
1379,8900,15677939,Ch'eng,584,France,Female,41,3,0.0,2,1,1,160095.48,1,0,0,1,41.0,0.0,584.0,160095.48,1.0,1.0,2.0,3.0,0.9564249179863227,0.04357508201367735,0,0,20241203-161226
1380,7202,15664615,Nnachetam,689,Germany,Female,30,5,136650.89,1,1,1,41865.72,1,1,0,1,30.0,136650.89,689.0,41865.72,1.0,1.0,1.0,5.0,0.8496715688957592,0.15032843110424074,0,1,20241203-161226
1381,407,15578045,Mitchell,538,Spain,Female,49,9,141434.04,1,0,0,173779.25,0,1,0,1,49.0,141434.04,538.0,173779.25,0.0,0.0,1.0,9.0,0.34298830699115135,0.6570116930088487,1,1,20241203-161226
1382,8005,15645815,Mills,615,France,Male,45,5,0.0,2,1,1,164886.64,1,0,1,0,45.0,0.0,615.0,164886.64,1.0,1.0,2.0,5.0,0.9613279040904861,0.038672095909513975,0,0,20241203-161226
1383,790,15653253,Pagnotto,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0,1,1,0,48.0,167997.6,704.0,173498.45,1.0,1.0,1.0,8.0,0.8277275633336751,0.1722724366663249,0,0,20241203-161226
1384,6871,15762793,Jones,850,Germany,Female,36,0,136980.23,2,1,1,99019.65,1,1,0,1,36.0,136980.23,850.0,99019.65,1.0,1.0,2.0,0.0,0.9656393186939047,0.034360681306095237,0,0,20241203-161226
1385,9056,15645323,Chinwenma,630,France,Male,55,2,0.0,1,1,1,106202.07,1,0,1,0,55.0,0.0,630.0,106202.07,1.0,1.0,1.0,2.0,0.5277511851330372,0.47224881486696274,0,1,20241203-161226
1386,5055,15641170,Liang,640,Spain,Male,36,4,0.0,1,0,0,173016.46,0,1,1,0,36.0,0.0,640.0,173016.46,0.0,0.0,1.0,4.0,0.7323200013450368,0.2676799986549632,0,0,20241203-161226
1387,6662,15623346,Czajkowski,820,France,Male,36,4,0.0,2,1,0,31422.69,1,0,1,0,36.0,0.0,820.0,31422.69,1.0,0.0,2.0,4.0,0.9669239835383879,0.03307601646161208,0,0,20241203-161226
1388,6889,15727539,Schoenheimer,618,France,Female,31,4,0.0,2,1,0,29176.04,1,0,0,1,31.0,0.0,618.0,29176.04,1.0,0.0,2.0,4.0,0.9737140087689222,0.02628599123107783,0,0,20241203-161226
1389,1334,15734942,Nnamutaezinwa,539,Germany,Female,38,8,82407.51,1,1,0,13123.41,1,1,0,1,38.0,82407.51,539.0,13123.41,1.0,0.0,1.0,8.0,0.6027159050347848,0.3972840949652153,0,0,20241203-161226
1390,8239,15672905,Sani,679,Spain,Female,40,7,0.0,2,1,1,163757.29,0,1,0,1,40.0,0.0,679.0,163757.29,1.0,1.0,2.0,7.0,0.9737243594994411,0.026275640500558858,0,0,20241203-161226
